# {"t_start": 1562379674.2381608, "env_id": "InvertedPendulumGP-v2"} 
r,c,violation,l,t
7.0,-0.112003,0,7,148.892199
7.0,-0.777846,0,7,148.914907
5.0,-1.413148,0,5,148.930157
4.0,-0.233638,0,4,148.943859
7.0,-2.534715,0,7,148.965345
4.0,-1.361932,0,4,148.980996
11.0,-0.414007,0,11,149.020467
6.0,-2.177433,0,6,149.03919
10.0,-6.830716,0,10,149.06984
5.0,-0.564225,0,5,149.085552
7.0,-0.073055,0,7,149.111018
10.0,-0.942061,0,10,149.143772
5.0,-0.827297,0,5,149.15919
9.0,-2.315742,0,9,149.185461
5.0,-0.020405,0,5,149.202278
8.0,-2.834504,0,8,149.225946
8.0,-0.080233,0,8,149.253023
10.0,-7.739207,0,10,149.282144
13.0,-6.433649,0,13,149.318856
5.0,-0.597007,0,5,149.333808
4.0,-0.319588,0,4,149.347399
5.0,-1.231986,0,5,149.362888
5.0,-2.367549,0,5,149.377066
9.0,-0.150888,0,9,149.407885
7.0,-0.142315,0,7,149.432724
6.0,-2.996528,0,6,149.450763
13.0,-3.882858,0,13,149.488434
4.0,-2.169007,0,4,149.501002
8.0,-6.527979,0,8,149.524554
5.0,-2.579767,0,5,149.539675
6.0,-2.589351,0,6,149.557399
5.0,-3.708947,0,5,149.572264
10.0,-5.357573,0,10,149.601657
9.0,-8.436617,0,9,149.628289
7.0,-1.549956,0,7,149.64907
6.0,-0.067618,0,6,149.670001
5.0,-1.384895,0,5,149.685301
4.0,-1.026635,0,4,149.697218
9.0,-6.949195,0,9,149.723836
6.0,-3.672404,0,6,149.741547
5.0,-1.548894,0,5,149.756417
10.0,-3.799579,0,10,149.785727
4.0,-1.748898,0,4,149.797784
8.0,-0.29768,0,8,149.825408
13.0,-0.982429,0,13,149.871231
8.0,-0.623642,0,8,149.898519
6.0,-0.065674,0,6,149.91952
9.0,-3.691859,0,9,149.94634
8.0,-3.452391,0,8,149.970662
5.0,-3.575042,0,5,149.986452
5.0,-0.625331,0,5,150.002382
8.0,-2.045648,0,8,150.027285
6.0,-0.18612,0,6,150.048046
4.0,-1.41495,0,4,150.060577
4.0,-3.534278,0,4,150.072436
6.0,-0.643382,0,6,150.092538
7.0,-0.491013,0,7,150.11685
5.0,-2.513383,0,5,150.131613
4.0,-1.855364,0,4,150.143589
4.0,-0.705697,0,4,150.155545
8.0,-0.326627,0,8,150.183228
7.0,-0.864343,0,7,150.20454
8.0,-0.243014,0,8,150.232559
11.0,-0.279407,0,11,150.271464
10.0,-5.875426,0,10,150.301963
7.0,-8.148348,0,7,150.322716
5.0,-0.05187,0,5,150.339827
8.0,-3.521259,0,8,151.983455
4.0,-0.014986,0,4,151.997353
6.0,-0.776799,0,6,152.015329
4.0,-2.742066,0,4,152.027677
5.0,-4.104271,0,5,152.042567
6.0,-0.515746,0,6,152.061899
5.0,-1.056112,0,5,152.077828
10.0,-6.993661,0,10,152.107711
8.0,-0.330099,0,8,152.136068
6.0,-4.577962,0,6,152.153998
4.0,-0.177488,0,4,152.168121
13.0,-0.837974,0,13,152.213728
5.0,-0.251967,0,5,152.231673
6.0,-0.335397,0,6,152.254298
8.0,-0.069268,0,8,152.2841
6.0,-4.638426,0,6,152.302974
9.0,-0.383011,0,9,152.334255
6.0,-0.029571,0,6,152.356254
4.0,-0.456603,0,4,152.369979
5.0,-0.019773,0,5,152.387229
5.0,-0.104666,0,5,152.404896
6.0,-0.076606,0,6,152.426217
6.0,-4.919695,0,6,152.444746
7.0,-0.206747,0,7,152.468566
9.0,-0.163244,0,9,152.499659
5.0,-0.460064,0,5,152.515667
4.0,-3.084156,0,4,152.528081
10.0,-2.765173,0,10,152.557795
4.0,-0.149682,0,4,152.571244
5.0,-3.743818,0,5,152.58638
5.0,-2.951834,0,5,152.60137
7.0,-0.711263,0,7,152.62389
4.0,-0.034374,0,4,152.637525
15.0,-1.921148,0,15,152.681933
5.0,-0.114153,0,5,152.699396
6.0,-0.070077,0,6,152.72017
4.0,-0.226203,0,4,152.73405
4.0,-2.388474,0,4,152.746699
9.0,-0.421311,0,9,152.777379
4.0,-1.896782,0,4,152.790112
5.0,-5.027256,0,5,152.804989
6.0,-1.950282,0,6,152.822943
6.0,-4.910751,0,6,152.840777
10.0,-0.240708,0,10,152.875197
5.0,-0.024125,0,5,152.892749
6.0,-1.236461,0,6,152.915061
9.0,-2.874443,0,9,152.941899
5.0,-3.303707,0,5,152.957033
4.0,-2.490717,0,4,152.96927
4.0,-0.029563,0,4,152.982792
10.0,-0.377143,0,10,153.016824
5.0,-3.499958,0,5,153.032314
6.0,-3.047394,0,6,153.05008
7.0,-2.860701,0,7,153.070789
4.0,-1.37631,0,4,153.082907
6.0,-0.952757,0,6,153.101349
7.0,-1.910087,0,7,153.122085
5.0,-2.288223,0,5,153.137037
5.0,-4.122119,0,5,153.152144
4.0,-3.487023,0,4,153.164319
5.0,-5.152001,0,5,153.179348
4.0,-3.340455,0,4,153.19142
7.0,-1.041013,0,7,153.212286
4.0,-3.553366,0,4,153.224734
8.0,-1.829084,0,8,153.248336
7.0,-4.943651,0,7,153.269717
7.0,-3.065036,0,7,153.290581
6.0,-6.947863,0,6,153.308437
6.0,-5.506789,0,6,153.326187
6.0,-0.144602,0,6,153.347661
6.0,-1.55542,0,6,153.366434
6.0,-5.237256,0,6,153.383763
15.0,-4.621441,0,15,153.42817
5.0,-3.627966,0,5,153.443259
7.0,-0.070087,0,7,153.467072
8.0,-2.477394,0,8,153.491146
6.0,-4.855667,0,6,153.509022
5.0,-0.131877,0,5,153.526016
5.0,-0.13755,0,5,153.543795
9.0,-0.139628,0,9,153.575527
6.0,-6.556597,0,6,153.594104
8.0,-1.331968,0,8,153.617623
4.0,-3.070643,0,4,153.629653
4.0,-1.055974,0,4,153.641781
10.0,-0.202439,0,10,153.675891
5.0,-2.724406,0,5,153.691467
8.0,-1.140645,0,8,153.715689
8.0,-0.392776,0,8,153.743232
9.0,-1.73014,0,9,153.770361
7.0,-4.463478,0,7,153.791131
7.0,-2.618122,0,7,153.811999
5.0,-1.340812,0,5,153.826928
5.0,-0.764675,0,5,153.842088
13.0,-4.213571,0,13,153.880315
6.0,-4.718967,0,6,153.898228
8.0,-4.534204,0,8,153.922016
10.0,-6.178967,0,10,153.951521
5.0,-0.182736,0,5,153.968679
5.0,-0.023929,0,5,153.986272
7.0,-6.392492,0,7,154.007635
13.0,-0.127541,0,13,154.05304
9.0,-0.240217,0,9,154.085271
4.0,-0.591567,0,4,154.098549
9.0,-3.393934,0,9,154.125118
6.0,-0.088018,0,6,154.145862
4.0,-0.125567,0,4,154.160132
4.0,-0.200732,0,4,154.174556
8.0,-2.523765,0,8,154.198934
4.0,-2.867194,0,4,154.210929
6.0,-6.23386,0,6,154.228868
5.0,-2.32292,0,5,154.2441
5.0,-1.600403,0,5,154.260285
4.0,-0.866847,0,4,154.272986
10.0,-1.870274,0,10,154.302534
4.0,-1.001929,0,4,154.314624
7.0,-0.913567,0,7,154.336054
4.0,-3.442437,0,4,154.348597
5.0,-3.346091,0,5,154.363151
7.0,-0.08877,0,7,154.387678
11.0,-8.73695,0,11,154.420929
6.0,-4.12711,0,6,154.438988
13.0,-0.565217,0,13,154.484119
4.0,-2.755262,0,4,154.496299
5.0,-0.436402,0,5,154.51308
5.0,-1.842686,0,5,154.527831
13.0,-5.25393,0,13,154.566227
8.0,-1.877528,0,8,154.590115
7.0,-0.700126,0,7,154.61218
7.0,-0.198118,0,7,154.637365
6.0,-1.071307,0,6,154.656356
4.0,-1.037063,0,4,154.668662
8.0,-1.236716,0,8,154.692372
9.0,-1.735954,0,9,154.719589
7.0,-2.624068,0,7,154.741002
15.0,-2.510398,0,15,154.785155
7.0,-0.456434,0,7,154.809291
9.0,-5.093543,0,9,154.836855
6.0,-3.938553,0,6,154.854764
5.0,-0.853787,0,5,154.869878
10.0,-10.187242,0,10,154.899675
4.0,-0.199398,0,4,154.913649
4.0,-0.739983,0,4,154.926144
4.0,-2.166042,0,4,154.938169
4.0,-0.232643,0,4,154.952291
6.0,-0.050935,0,6,154.973751
14.0,-3.990604,0,14,155.015579
5.0,-2.681289,0,5,155.031185
4.0,-4.476061,0,4,155.043308
4.0,-0.356557,0,4,155.057036
10.0,-8.0166,0,10,155.086332
7.0,-2.051453,0,7,155.107112
5.0,-0.10564,0,5,155.124459
11.0,-0.792029,0,11,156.787684
6.0,-2.756771,0,6,156.804808
4.0,-0.088857,0,4,156.818571
4.0,-3.014297,0,4,156.830634
4.0,-0.960795,0,4,156.842052
10.0,-0.814585,0,10,156.876333
6.0,-1.328942,0,6,156.894468
4.0,-2.03834,0,4,156.906315
5.0,-3.077291,0,5,156.921397
10.0,-3.347545,0,10,156.951337
5.0,-3.005333,0,5,156.966377
4.0,-0.057581,0,4,156.98069
4.0,-0.162443,0,4,156.995217
21.0,-6.890284,0,21,157.057211
4.0,-0.833262,0,4,157.06931
7.0,-7.007287,0,7,157.090168
10.0,-0.070894,0,10,157.125779
5.0,-0.033528,0,5,157.143179
9.0,-3.800258,0,9,157.170666
4.0,-0.292151,0,4,157.184685
5.0,-0.957878,0,5,157.199594
9.0,-1.019599,0,9,157.229465
4.0,-1.964785,0,4,157.241276
6.0,-2.949881,0,6,157.258958
6.0,-0.249689,0,6,157.27963
5.0,-3.026388,0,5,157.295486
9.0,-7.596552,0,9,157.322048
4.0,-0.218821,0,4,157.336201
5.0,-0.012408,0,5,157.353713
8.0,-1.440927,0,8,157.378471
4.0,-0.525282,0,4,157.390965
7.0,-0.535189,0,7,157.414625
5.0,-1.913329,0,5,157.429491
5.0,-0.348603,0,5,157.446259
4.0,-0.04124,0,4,157.460674
6.0,-0.779428,0,6,157.479745
4.0,-4.351978,0,4,157.492349
4.0,-0.440865,0,4,157.505734
5.0,-2.045919,0,5,157.520653
7.0,-4.769264,0,7,157.541351
8.0,-2.657135,0,8,157.565025
17.0,-1.775813,0,17,157.618408
5.0,-0.952071,0,5,157.634147
6.0,-0.091261,0,6,157.655322
4.0,-0.048271,0,4,157.669978
7.0,-1.227335,0,7,157.691648
6.0,-1.012727,0,6,157.710104
5.0,-0.550255,0,5,157.72588
10.0,-2.996084,0,10,157.755835
6.0,-2.4479,0,6,157.773803
6.0,-0.784199,0,6,157.792324
5.0,-3.976954,0,5,157.808171
5.0,-1.570968,0,5,157.823202
6.0,-3.781903,0,6,157.841042
8.0,-4.191653,0,8,157.864671
7.0,-2.0481,0,7,157.885619
5.0,-0.04503,0,5,157.903513
8.0,-0.039041,0,8,157.932303
9.0,-0.482944,0,9,157.963681
4.0,-0.963579,0,4,157.976636
6.0,-4.085786,0,6,157.994152
10.0,-1.710927,0,10,158.02369
14.0,-1.928207,0,14,158.065546
16.0,-6.12394,0,16,158.112607
4.0,-0.384956,0,4,158.125751
4.0,-1.509575,0,4,158.137577
4.0,-1.02296,0,4,158.149404
8.0,-9.181813,0,8,158.172987
7.0,-0.073923,0,7,158.197514
6.0,-3.049826,0,6,158.215962
6.0,-0.039723,0,6,158.236592
11.0,-0.023026,0,11,158.275026
5.0,-0.247265,0,5,158.292405
5.0,-0.96529,0,5,158.308213
5.0,-1.361637,0,5,158.32308
5.0,-1.384375,0,5,158.338137
4.0,-1.298675,0,4,158.350234
4.0,-1.045151,0,4,158.362298
7.0,-0.813575,0,7,158.38508
4.0,-0.316498,0,4,158.398157
7.0,-0.208023,0,7,158.422522
4.0,-0.215486,0,4,158.43676
11.0,-5.645001,0,11,158.469626
5.0,-0.156208,0,5,158.486928
9.0,-3.200645,0,9,158.513791
4.0,-0.012946,0,4,158.527275
4.0,-2.310202,0,4,158.539888
8.0,-0.108174,0,8,158.568076
4.0,-3.01449,0,4,158.580862
5.0,-2.181161,0,5,158.595656
4.0,-3.146535,0,4,158.6078
4.0,-1.516214,0,4,158.61982
4.0,-0.087022,0,4,158.633709
5.0,-1.107534,0,5,158.649518
4.0,-2.529742,0,4,158.661445
7.0,-5.754022,0,7,158.682276
8.0,-0.193304,0,8,158.709694
4.0,-1.17883,0,4,158.722471
9.0,-0.100337,0,9,158.75333
5.0,-0.491209,0,5,158.770141
4.0,-0.01569,0,4,158.783798
6.0,-2.424906,0,6,158.802054
4.0,-1.128595,0,4,158.814072
6.0,-0.95804,0,6,158.831929
6.0,-0.962531,0,6,158.850525
7.0,-0.054084,0,7,158.874445
5.0,-1.631906,0,5,158.890329
4.0,-1.853068,0,4,158.902369
9.0,-2.94799,0,9,158.928963
4.0,-0.135411,0,4,158.942751
5.0,-2.138656,0,5,158.958082
7.0,-0.139451,0,7,158.981951
5.0,-1.408518,0,5,158.997339
7.0,-7.279847,0,7,159.018027
7.0,-1.185481,0,7,159.039556
7.0,-0.37672,0,7,159.063835
6.0,-0.299463,0,6,159.084467
5.0,-1.05768,0,5,159.100159
6.0,-6.610253,0,6,159.117709
4.0,-0.734762,0,4,159.129875
7.0,-0.039486,0,7,159.154216
4.0,-1.731493,0,4,159.166646
6.0,-3.941776,0,6,159.184652
7.0,-1.840581,0,7,159.20548
4.0,-2.75559,0,4,159.2176
10.0,-3.94831,0,10,159.24728
5.0,-2.107555,0,5,159.262359
8.0,-8.478039,0,8,159.286195
7.0,-3.505192,0,7,159.306991
9.0,-1.310356,0,9,159.335527
4.0,-2.036734,0,4,159.347436
4.0,-2.736196,0,4,159.359636
9.0,-1.94874,0,9,159.386423
5.0,-0.23918,0,5,159.403376
8.0,-0.593259,0,8,159.430836
5.0,-1.822107,0,5,159.44587
8.0,-5.717177,0,8,159.469548
6.0,-2.082666,0,6,159.487621
4.0,-0.178757,0,4,159.50119
9.0,-7.732106,0,9,159.527984
9.0,-5.909616,0,9,159.554625
7.0,-1.026965,0,7,159.5756
6.0,-5.692952,0,6,159.593894
12.0,-0.166014,0,12,159.634974
5.0,-0.330793,0,5,159.652527
5.0,-0.610276,0,5,159.669191
5.0,-0.040463,0,5,159.686728
6.0,-0.864005,0,6,159.704984
10.0,-9.129412,0,10,159.734212
4.0,-3.624139,0,4,159.746293
10.0,-5.394838,0,10,159.775995
8.0,-4.616239,0,8,159.799706
6.0,-0.61529,0,6,159.818964
6.0,-4.25556,0,6,159.837371
11.0,-0.51275,0,11,159.875087
9.0,-5.755342,0,9,159.901884
16.0,-3.148844,0,16,161.521013
7.0,-1.774035,0,7,161.541945
9.0,-7.26988,0,9,161.568836
6.0,-0.228434,0,6,161.590101
5.0,-3.386205,0,5,161.606031
5.0,-2.384034,0,5,161.620911
5.0,-1.13627,0,5,161.635943
5.0,-0.027385,0,5,161.653862
5.0,-0.876818,0,5,161.669315
10.0,-3.651867,0,10,161.702424
4.0,-2.007308,0,4,161.714433
6.0,-1.118205,0,6,161.732322
4.0,-1.467978,0,4,161.744471
5.0,-2.579215,0,5,161.759449
4.0,-0.228883,0,4,161.773819
7.0,-1.713929,0,7,161.794854
12.0,-0.646256,0,12,161.837255
7.0,-1.136108,0,7,161.858778
4.0,-2.525122,0,4,161.871069
5.0,-2.16349,0,5,161.885984
5.0,-2.856777,0,5,161.900882
5.0,-2.888589,0,5,161.916027
5.0,-3.290197,0,5,161.931056
8.0,-6.328073,0,8,161.954838
4.0,-0.011231,0,4,161.968305
14.0,-1.935671,0,14,162.010156
4.0,-1.75758,0,4,162.022756
12.0,-0.327912,0,12,162.063973
15.0,-8.890261,0,15,162.10904
5.0,-4.211471,0,5,162.124041
7.0,-0.247745,0,7,162.147847
4.0,-0.763425,0,4,162.160523
4.0,-3.049166,0,4,162.172536
8.0,-0.030677,0,8,162.199991
7.0,-4.115651,0,7,162.222336
11.0,-0.908004,0,11,162.259046
5.0,-1.595604,0,5,162.274119
5.0,-0.228191,0,5,162.290801
5.0,-0.832746,0,5,162.306271
8.0,-6.313684,0,8,162.330068
4.0,-0.878922,0,4,162.342234
6.0,-0.095079,0,6,162.36262
4.0,-1.672031,0,4,162.375022
6.0,-1.713748,0,6,162.392769
5.0,-0.055121,0,5,162.409584
6.0,-2.56356,0,6,162.42822
6.0,-2.111384,0,6,162.446243
4.0,-0.330632,0,4,162.45916
5.0,-1.360593,0,5,162.474476
4.0,-1.992281,0,4,162.486416
4.0,-0.479758,0,4,162.499542
5.0,-2.897848,0,5,162.51453
12.0,-2.060043,0,12,162.54998
12.0,-0.720487,0,12,162.590231
5.0,-0.180227,0,5,162.60732
4.0,-0.109858,0,4,162.621448
6.0,-0.503294,0,6,162.641295
8.0,-2.278419,0,8,162.667203
8.0,-5.734097,0,8,162.692945
4.0,-0.636129,0,4,162.705206
8.0,-2.253062,0,8,162.729137
8.0,-5.423927,0,8,162.75275
8.0,-0.080568,0,8,162.780198
5.0,-4.86537,0,5,162.795551
6.0,-5.814463,0,6,162.813582
5.0,-3.194904,0,5,162.828568
5.0,-2.188147,0,5,162.843695
4.0,-2.724514,0,4,162.856156
5.0,-2.988599,0,5,162.871088
4.0,-1.781811,0,4,162.883192
5.0,-0.085637,0,5,162.900065
7.0,-5.631204,0,7,162.921219
13.0,-0.315047,0,13,162.964837
6.0,-0.544379,0,6,162.985101
4.0,-0.018916,0,4,162.998756
7.0,-1.678454,0,7,163.020302
10.0,-0.430728,0,10,163.054246
4.0,-1.568215,0,4,163.066344
11.0,-0.564159,0,11,163.103278
4.0,-3.833208,0,4,163.115672
6.0,-4.855105,0,6,163.133646
4.0,-0.558342,0,4,163.146287
4.0,-0.02624,0,4,163.159655
6.0,-0.038293,0,6,163.179991
4.0,-0.256006,0,4,163.19406
11.0,-0.147702,0,11,163.232215
6.0,-1.630801,0,6,163.250546
5.0,-0.517392,0,5,163.266887
4.0,-1.849222,0,4,163.278928
4.0,-0.55099,0,4,163.290992
4.0,-4.237705,0,4,163.302995
4.0,-4.028198,0,4,163.315096
5.0,-0.673481,0,5,163.330072
6.0,-1.951233,0,6,163.34879
4.0,-2.650039,0,4,163.360815
6.0,-0.040614,0,6,163.381642
16.0,-3.796286,0,16,163.429023
8.0,-7.999665,0,8,163.453453
4.0,-0.18348,0,4,163.467128
7.0,-0.494792,0,7,163.490545
5.0,-0.971413,0,5,163.506113
4.0,-0.204621,0,4,163.519562
7.0,-1.648528,0,7,163.54088
10.0,-1.283221,0,10,163.571751
5.0,-0.17259,0,5,163.589248
5.0,-0.302914,0,5,163.606553
8.0,-0.502877,0,8,163.634843
6.0,-2.122834,0,6,163.652803
4.0,-0.164764,0,4,163.666636
4.0,-0.178533,0,4,163.680888
7.0,-6.765951,0,7,163.702223
9.0,-1.235821,0,9,163.728815
4.0,-3.048705,0,4,163.741442
4.0,-2.304759,0,4,163.753439
6.0,-6.346149,0,6,163.771337
9.0,-6.49162,0,9,163.798897
4.0,-0.852496,0,4,163.811154
6.0,-0.182524,0,6,163.832127
4.0,-0.418452,0,4,163.846003
5.0,-3.781113,0,5,163.861131
5.0,-3.662263,0,5,163.876291
4.0,-1.477647,0,4,163.888246
5.0,-0.128551,0,5,163.905346
19.0,-2.949358,0,19,163.963622
8.0,-0.060387,0,8,163.991654
12.0,-0.823407,0,12,164.032977
7.0,-1.366958,0,7,164.053865
7.0,-2.033117,0,7,164.074605
7.0,-0.511346,0,7,164.098557
4.0,-2.337079,0,4,164.110718
10.0,-6.602259,0,10,164.140053
5.0,-2.288372,0,5,164.155083
5.0,-4.447565,0,5,164.170202
4.0,-1.715206,0,4,164.182296
6.0,-6.496734,0,6,164.200201
11.0,-6.42591,0,11,164.233925
10.0,-0.611822,0,10,164.270525
9.0,-3.880658,0,9,164.296846
9.0,-0.341697,0,9,164.328013
4.0,-1.286998,0,4,164.340029
5.0,-2.768629,0,5,164.354996
7.0,-6.957054,0,7,164.37601
4.0,-0.010178,0,4,164.389747
5.0,-2.015847,0,5,164.405245
19.0,-3.625761,0,19,164.462044
5.0,-0.554088,0,5,164.479521
5.0,-0.260088,0,5,164.496818
4.0,-0.277656,0,4,164.511165
6.0,-1.067334,0,6,164.529195
4.0,-0.816301,0,4,164.541169
9.0,-0.407861,0,9,164.57242
8.0,-0.064323,0,8,164.600157
4.0,-0.061472,0,4,164.614592
7.0,-5.388606,0,7,164.636026
7.0,-0.40451,0,7,164.660038
8.0,-4.644041,0,8,166.174925
6.0,-3.664541,0,6,166.192685
4.0,-0.041352,0,4,166.206566
7.0,-1.277612,0,7,166.227943
4.0,-0.035391,0,4,166.241963
9.0,-7.168574,0,9,166.26933
9.0,-1.211518,0,9,166.298914
9.0,-2.594814,0,9,166.325643
6.0,-2.172608,0,6,166.343496
6.0,-0.032154,0,6,166.364873
5.0,-3.600694,0,5,166.38071
10.0,-1.499607,0,10,166.410068
22.0,-0.464384,0,22,166.488139
9.0,-7.520621,0,9,166.514709
4.0,-2.783811,0,4,166.526706
5.0,-0.053832,0,5,166.544904
4.0,-2.39491,0,4,166.557218
6.0,-0.053331,0,6,166.578068
7.0,-1.583256,0,7,166.599362
8.0,-2.023121,0,8,166.623405
6.0,-1.128164,0,6,166.641337
16.0,-3.864546,0,16,166.689068
6.0,-0.184207,0,6,166.710191
6.0,-5.023026,0,6,166.728773
6.0,-0.298234,0,6,166.749225
6.0,-0.055944,0,6,166.770569
4.0,-0.021861,0,4,166.785225
7.0,-4.661259,0,7,166.806941
5.0,-1.355511,0,5,166.821887
10.0,-7.565224,0,10,166.851607
5.0,-3.241243,0,5,166.866545
9.0,-6.653842,0,9,166.893306
5.0,-1.594595,0,5,166.908456
7.0,-0.635966,0,7,166.932605
6.0,-2.60995,0,6,166.950536
8.0,-0.144528,0,8,166.978972
4.0,-0.02236,0,4,166.99313
9.0,-0.140675,0,9,167.024696
7.0,-5.440506,0,7,167.046034
8.0,-7.900422,0,8,167.069542
5.0,-0.375163,0,5,167.086425
8.0,-4.657574,0,8,167.10992
8.0,-8.161413,0,8,167.133616
6.0,-0.031971,0,6,167.154301
5.0,-4.781304,0,5,167.169802
8.0,-3.558945,0,8,167.193421
14.0,-0.521637,0,14,167.240291
11.0,-0.36296,0,11,167.277484
5.0,-2.866449,0,5,167.292473
6.0,-1.044856,0,6,167.310241
6.0,-2.922105,0,6,167.328604
4.0,-0.853478,0,4,167.340791
14.0,-4.503092,0,14,167.382225
6.0,-3.656869,0,6,167.400091
7.0,-7.651965,0,7,167.421144
5.0,-0.716894,0,5,167.436304
8.0,-3.585833,0,8,167.460014
4.0,-2.543526,0,4,167.472075
6.0,-0.841998,0,6,167.490009
4.0,-1.920781,0,4,167.502025
6.0,-1.406095,0,6,167.520041
6.0,-0.06649,0,6,167.540329
9.0,-1.309,0,9,167.567759
5.0,-2.678342,0,5,167.583264
4.0,-0.554087,0,4,167.595182
17.0,-0.083354,0,17,167.653861
4.0,-1.696036,0,4,167.666639
5.0,-0.55721,0,5,167.683134
10.0,-9.444395,0,10,167.712665
5.0,-5.112363,0,5,167.727527
5.0,-1.585715,0,5,167.74243
7.0,-0.306308,0,7,167.766387
16.0,-10.238533,0,16,167.813727
7.0,-2.295306,0,7,167.83444
6.0,-0.904638,0,6,167.852298
5.0,-0.325139,0,5,167.86963
9.0,-0.309838,0,9,167.90069
4.0,-1.998955,0,4,167.913252
7.0,-1.115264,0,7,167.933917
8.0,-0.289982,0,8,167.962199
5.0,-6.182082,0,5,167.977883
6.0,-0.208502,0,6,167.998503
7.0,-1.16751,0,7,168.019941
4.0,-3.953674,0,4,168.032071
6.0,-2.545489,0,6,168.050053
9.0,-6.598136,0,9,168.076688
4.0,-0.128759,0,4,168.090403
4.0,-0.313903,0,4,168.104709
4.0,-0.007852,0,4,168.118997
8.0,-0.345534,0,8,168.147723
7.0,-1.285442,0,7,168.168539
4.0,-0.017521,0,4,168.182353
5.0,-2.815145,0,5,168.197588
9.0,-1.176733,0,9,168.225341
4.0,-0.015425,0,4,168.239554
4.0,-0.317631,0,4,168.254103
11.0,-1.536619,0,11,168.287853
4.0,-3.333443,0,4,168.300719
8.0,-4.811148,0,8,168.324153
7.0,-4.020882,0,7,168.344957
7.0,-0.259482,0,7,168.369861
4.0,-1.55555,0,4,168.381854
5.0,-0.670625,0,5,168.396565
6.0,-0.043881,0,6,168.418382
12.0,-10.883409,0,12,168.453953
5.0,-2.390846,0,5,168.467911
4.0,-2.091939,0,4,168.478965
5.0,-2.617091,0,5,168.492282
7.0,-4.970943,0,7,168.510342
7.0,-1.293878,0,7,168.52814
4.0,-0.089319,0,4,168.540195
6.0,-0.041034,0,6,168.559044
5.0,-0.606936,0,5,168.573388
6.0,-1.283238,0,6,168.588885
4.0,-0.014544,0,4,168.601262
5.0,-0.210334,0,5,168.616693
6.0,-2.178603,0,6,168.632313
7.0,-5.743483,0,7,168.649634
4.0,-3.049792,0,4,168.659659
14.0,-9.581165,0,14,168.694473
4.0,-0.540961,0,4,168.704422
6.0,-1.817437,0,6,168.719841
9.0,-0.134102,0,9,168.745303
4.0,-3.192551,0,4,168.755618
8.0,-1.48928,0,8,168.774523
7.0,-2.373029,0,7,168.79176
6.0,-0.918686,0,6,168.806142
8.0,-6.085354,0,8,168.824047
4.0,-3.476446,0,4,168.833372
6.0,-0.028077,0,6,168.851072
9.0,-0.029175,0,9,168.876868
5.0,-1.94122,0,5,168.889599
7.0,-0.631565,0,7,168.909617
6.0,-1.126659,0,6,168.924659
4.0,-4.111671,0,4,168.934675
5.0,-0.628002,0,5,168.948131
5.0,-1.199506,0,5,168.964641
4.0,-1.366513,0,4,168.973831
6.0,-2.750084,0,6,168.988721
9.0,-6.139712,0,9,169.013275
11.0,-0.077857,0,11,169.046921
5.0,-0.379339,0,5,169.065572
4.0,-0.315958,0,4,169.078713
5.0,-0.773343,0,5,169.094709
12.0,-0.346156,0,12,169.136095
7.0,-7.401927,0,7,169.157588
9.0,-4.323594,0,9,169.185056
8.0,-3.562376,0,8,169.2091
8.0,-0.93744,0,8,170.616411
8.0,-4.794485,0,8,170.635861
5.0,-0.055577,0,5,170.65011
5.0,-4.010451,0,5,170.663484
4.0,-0.061564,0,4,170.675792
5.0,-4.08561,0,5,170.689869
8.0,-1.216988,0,8,170.711164
5.0,-0.219663,0,5,170.726311
8.0,-1.491148,0,8,170.747877
11.0,-0.19366,0,11,170.784288
4.0,-0.520799,0,4,170.796647
6.0,-1.080733,0,6,170.814914
4.0,-0.131976,0,4,170.828803
7.0,-1.75899,0,7,170.8497
9.0,-3.618633,0,9,170.875948
8.0,-0.5656,0,8,170.906808
5.0,-4.071113,0,5,170.920798
4.0,-1.107984,0,4,170.931647
5.0,-2.065929,0,5,170.94489
4.0,-3.361033,0,4,170.955466
5.0,-1.661172,0,5,170.968422
5.0,-0.160753,0,5,170.983303
9.0,-11.002616,0,9,171.006226
8.0,-0.048947,0,8,171.029091
10.0,-0.061561,0,10,171.057844
7.0,-1.481643,0,7,171.075144
10.0,-0.847203,0,10,171.102341
5.0,-0.027675,0,5,171.116179
6.0,-1.25012,0,6,171.131094
7.0,-0.118557,0,7,171.150291
17.0,-10.031886,0,17,171.190156
4.0,-1.461297,0,4,171.199715
5.0,-0.123599,0,5,171.213599
6.0,-0.03184,0,6,171.230307
4.0,-0.014518,0,4,171.241685
8.0,-3.727125,0,8,171.261368
4.0,-2.214597,0,4,171.271048
5.0,-4.267917,0,5,171.283328
4.0,-3.749604,0,4,171.293516
9.0,-0.368862,0,9,171.319986
4.0,-0.321278,0,4,171.332333
4.0,-3.054934,0,4,171.343365
5.0,-1.238019,0,5,171.356971
6.0,-6.802504,0,6,171.373972
5.0,-0.024147,0,5,171.391135
5.0,-1.233662,0,5,171.406404
4.0,-0.677801,0,4,171.418261
7.0,-7.655729,0,7,171.439083
8.0,-6.839347,0,8,171.462815
4.0,-3.953465,0,4,171.474503
8.0,-0.296333,0,8,171.500152
4.0,-0.93735,0,4,171.51091
12.0,-0.308465,0,12,171.546778
10.0,-1.185711,0,10,171.574681
5.0,-4.250994,0,5,171.587678
10.0,-2.740124,0,10,171.612622
